datetime,co,no,no2,nox,o3,pm10,pm25,prs,rainf,rh,so2,sr,tout,wdr,wsr
2021-05-21 01:00:00,1.53,1.1464574587675926,2.7,4.2,43.0,38.0,20.246451404292543,710.0,0.0,66.0,1.7,0.1770319782376628,23.0,41.0,6.4
2021-05-22 04:00:00,1.55,1.3,4.5,6.0,29.0,51.0,20.299066257195136,711.2,0.0,72.0,1.8,0.17880911543083933,22.0,36.0,7.9
2021-05-22 14:00:00,1.61,1.8,2.8,4.8,56.0,65.0,18.102919275479394,712.0,0.0,49.0,2.2,0.682,28.0,47.0,11.9
2021-05-22 17:00:00,1.75,1.5,1.8,3.5,56.0,45.0,11.456061256165981,710.5,0.0,36.0,1.6,0.488,31.0,94.0,12.6
2021-05-23 18:00:00,1.56,1.0285508180991307,1.5,3.1,45.0,33.0,7.662774073982632,709.8,0.0,40.0,1.3,0.186,30.0,102.0,13.9
2021-05-24 20:00:00,1.6,1.4,3.1,4.6,33.0,39.0,11.248614751484297,710.1,0.0,49.0,1.5,0.003,28.0,109.0,11.4
2021-05-27 08:00:00,1.54,9.2,9.3,18.8,5.0,70.0,24.49161174663368,711.6,0.0,73.0,2.0,0.062,23.0,55.0,5.6
2021-05-27 10:00:00,1.56,9.5,10.1,19.9,10.0,93.0,28.522276775543787,711.8,0.0,69.0,2.5,0.173,24.0,56.0,6.8
2021-05-28 04:00:00,1.69,1.6,2.2,4.0,13.0,68.0,12.0,709.6,0.0,76.0,2.3329156607904977,0.17897228876715854,24.0,48.0,9.4
2021-05-28 07:00:00,1.67,5.1,6.9,12.3,4.0,69.0,15.0,710.2,0.0,78.0,1.6,0.023,23.0,6.0,4.2
2021-05-28 13:00:00,1.66,2.4,7.7,10.2,70.0,95.0,29.0,709.4,0.0,51.0,1.8,0.941,30.0,46.0,13.3
2021-05-29 03:00:00,1.68,0.17716301824829017,1.1274108122291366,1.9,16.0,45.0,12.0,708.8,0.0,77.0,1.9680596188902868,0.18916409096198894,24.0,115.0,14.2
2021-05-29 04:00:00,1.73,0.9771765730338302,0.6,2.1,25.68248453281666,49.0,11.0,708.8,0.0,76.0,2.1718395862516147,0.18429502767149142,24.0,80.0,10.1
2021-05-29 13:00:00,1.67,2.4,2.6,5.3,30.0,57.0,13.0,710.3,0.0,62.0,1.5,0.946,27.0,111.0,14.1
2021-05-31 02:00:00,1.72,1.3,1.2,2.6,17.0,30.0,8.0,710.6,0.0,84.0,1.4,0.15175346378631005,23.0,63.0,8.8
2021-06-01 01:00:00,1.77,1.6,2.7,4.5,13.0,68.0,12.0,710.8,0.0,78.0,1.4,0.17804217816831525,24.0,69.0,8.0
2021-06-01 07:00:00,1.84774978392862,3.8,4.9,8.9,6.0,61.0,16.0,711.8,0.0,85.0,1.5,0.014,22.0,71.0,10.6
2021-06-01 12:00:00,1.69,2.9,5.3,8.5,32.0,24.0,4.0,715.0,0.0,68.0,1.6,0.306,23.0,129.0,7.8
2021-06-02 07:00:00,1.73,4.3,9.9,14.5,6.0,38.0,14.0,712.4,0.0,75.0,1.8,0.01,21.0,354.0,6.7
2021-06-03 00:00:00,1.93,1.6,11.2,13.1,11.0,43.0,13.0,710.8,0.0,64.0,3.5479689970382466,0.10860899183776418,23.0,114.0,2.9
2021-06-03 12:00:00,1.88,6.8,14.9,21.9,34.0,81.0,25.0,710.4,0.0,60.0,2.0,0.568,26.0,74.0,8.5
2021-06-04 03:00:00,1.79,1.5,7.3,9.0,18.0,45.0,9.0,711.3,0.0,77.0,1.7,0.11393936660094361,21.0,351.0,6.5
2021-06-04 19:00:00,0.24,1.5,4.2,5.8,56.0,44.0,10.0,710.8,0.0,59.0,2.0,0.055,25.0,106.0,11.4
2021-06-05 01:00:00,1.77,1.7,10.6,12.5,15.0,57.0,13.0,710.7,0.0,77.0,1.7,0.001,21.0,299.0,4.6
2021-06-07 00:00:00,1.68,1.4,7.2,8.8,28.0,34.0,9.0,706.8,0.0,36.0,2.807446063727781,0.001,29.0,323.0,2.8
2021-06-08 10:00:00,1.81,6.8,12.6,19.5,26.0,125.0,37.0,709.6,0.0,63.0,5.255010114409146,0.597,29.0,54.0,6.2
2021-06-08 16:00:00,2.19,1.8,3.8,5.7,55.0,65.0,18.0,708.6,0.0,30.0,4.8882739450008685,0.701,36.0,92.0,14.4
2021-06-08 20:00:00,2.05,1.6,4.6,6.4,19.0,65.0,15.0,709.6,0.0,54.0,1.5,0.012,32.0,73.0,14.3
2021-06-09 01:00:00,1.74,1.4,1.7,3.4,14.0,57.0,20.0,710.5,0.0,75.0,1.5,0.21535718560296768,27.0,49.0,10.4
2021-06-09 13:00:00,1.74,2.0,4.5,6.6,64.0,93.0,25.0,711.2,0.0,50.0,1.5,0.96,32.0,54.0,12.2
2021-06-10 17:00:00,2.12,1.9,3.4,5.5,41.0,46.0,10.0,708.7,0.0,28.0,1.7,0.578,36.0,107.0,14.2
2021-06-10 22:00:00,1.75,0.9166303770812902,1.4,3.0,20.0,55.0,11.0,709.7,0.0,55.0,1.6,0.2812075142241204,29.0,75.0,17.3
2021-06-12 09:00:00,1.7,7.9,14.3,22.5,24.0,67.0,16.0,709.7,0.0,55.0,2.9,0.371,26.0,33.0,6.7
2021-06-13 09:00:00,1.66,3.4,4.8,8.5,28.0,36.0,9.0,712.1,0.0,61.0,3.3,0.457,26.0,13.0,5.4
2021-06-13 13:00:00,1.73,1.8,1.8,3.7,42.0,40.0,5.0,711.6,0.0,37.0,2.5,0.997,31.0,65.0,17.2
2021-06-14 06:00:00,1.67,3.2,6.8,10.2,4.0,42.0,7.0,711.6,0.0,72.0,2.0,0.002,24.0,19.0,4.8
2021-06-14 19:00:00,1.75,1.6,3.7,5.5,40.0,33.0,7.0,709.7,0.0,23.0,2.5,0.039,34.0,86.0,14.9
2021-06-15 17:00:00,1.98,1.7808424543712675,2.8,4.9,53.0,46.0,9.0,710.9,0.0,29.0,2.6,0.585,33.0,65.0,14.2
2021-06-15 22:00:00,1.65,0.9439958409697979,2.6,4.1,40.0,38.0,8.0,712.2,0.0,41.0,2.1,0.001,29.0,110.0,10.5
2021-06-16 09:00:00,1.68,12.4,17.0,29.6,20.0,67.0,18.0,712.2,0.0,56.0,4.7,0.428,27.0,28.0,7.6
2021-06-17 04:00:00,1.72,1.7,9.6,11.5,9.0,36.0,10.0,711.4,0.0,77.0,2.3983540484414547,0.001,21.0,206.0,3.1
2021-06-17 10:00:00,1.84,5.1,9.5,14.8,29.0,61.0,11.0,712.9,0.0,58.0,3.2,0.356,26.0,46.0,7.8
2021-06-18 01:00:00,1.71,1.5,7.0,8.7,22.0,24.0,5.0,711.7,0.0,58.0,3.0415699919854333,0.001,23.0,86.0,3.6
2021-06-18 02:00:00,1.66,1.6,10.9,12.7,17.0,28.0,7.0,711.3,0.0,57.0,3.6772789776773607,0.12747484713135826,23.0,22.0,4.6
2021-06-18 08:00:00,1.78,12.4,13.5,26.1,11.0,52.0,11.0,711.3,0.0,53.0,3.1,0.24,24.0,262.0,4.2
2021-06-18 14:00:00,1.98,1.9,4.2,6.3,68.0,55.0,11.0,710.4,0.0,32.0,2.9,1.004,30.0,84.0,12.0
2021-06-19 12:00:00,1.88,2.0,7.1,9.3,85.0,88.0,21.0,709.7,0.0,45.0,2.8,0.711,30.0,63.0,10.3
2021-06-19 14:00:00,2.08,1.9,4.9,7.1,72.0,60.0,16.0,709.0,0.0,39.0,2.0,0.566,31.0,60.0,12.5
2021-06-19 19:00:00,1.94,2.0,4.7,7.0,40.0,44.0,11.0,708.4,0.0,43.0,1.6,0.05,30.0,116.0,13.8
2021-06-21 04:00:00,1.69,1.5,5.8,7.5,9.0,69.0,18.0,706.3,0.0,71.0,1.9,0.001,27.0,45.0,3.4
2021-06-21 22:00:00,1.85,0.9807203605380543,3.0,4.7,24.0,60.0,19.0,708.1,0.0,57.0,1.9,0.001,32.0,67.0,15.4
2021-06-23 18:00:00,2.0,1.7,3.3,5.3,43.0,36.0,10.0,709.8,0.0,53.0,1.9,0.156,30.0,101.0,12.7
2021-06-24 16:00:00,2.22,2.0,2.7,4.9,45.0,33.0,10.0,709.4,0.0,47.0,2.0,0.81,32.0,114.0,14.3
2021-06-26 14:00:00,1.78,2.0,7.5,9.8,89.0,86.0,30.0,708.1,0.0,53.0,3.9,0.946,30.0,72.0,10.1
2021-06-27 20:00:00,1.73,1.4,2.5,4.1,20.145451579121072,96.0,5.0,708.5,0.0,66.0,1.9,0.008,23.0,111.0,10.1
2021-06-29 06:00:00,1.73,2.1,8.9,11.2,12.0,54.0,15.0,710.5,0.0,76.0,2.3,0.12956949222984981,22.0,35.0,5.0
2021-06-29 20:00:00,1.78,1.5,4.7,6.4,26.0,35.0,6.0,710.9,0.0,73.0,2.0,0.003,23.0,112.0,10.8
2021-06-30 03:00:00,1.84,1.3924401321474527,0.7,2.3,27.0,22.0,14.640499046332138,711.5,0.0,80.0,1.7,0.14739134326125836,21.0,114.0,8.5
2021-06-30 08:00:00,1.76,8.9,9.2,18.4,6.0,25.0,6.0,712.5,0.0,78.0,1.8,0.059,22.0,90.0,6.8
2021-06-30 21:00:00,1.8,1.6,5.5,7.2,16.0,21.0,6.0,712.0,0.0,82.0,1.8,0.1385321398149575,23.0,73.0,5.8
2021-07-03 09:00:00,1.85,8.3,7.8,16.4,15.0,55.0,16.0,711.4,0.0,70.0,2.1,0.437,26.0,6.0,5.3
2021-07-03 17:00:00,2.09,1.8,2.1,4.2,36.0,36.0,6.0,709.7,0.0,42.0,2.4,0.561,32.0,85.0,12.8
2021-07-05 11:00:00,2.04,5.1,10.4,15.8,34.0,82.0,28.0,710.6,0.0,64.0,2.2,0.514,29.0,52.0,8.8
2021-07-06 19:00:00,2.49,3.3,10.3,13.8,17.0,34.0,8.0,708.9,0.0,79.0,2.0,0.068,24.0,70.0,5.8
2021-07-07 16:00:00,2.3,2.0,3.8,6.0,50.0,34.0,6.0,708.3,0.0,53.0,2.97351094890643,0.483,29.0,287.0,5.2
2021-07-11 05:00:00,2.09,1.6,4.6,6.4,6.0,36.0,8.0,710.7,0.0,84.0,1.7063531427284104,0.07154412801089283,22.0,225.0,2.7
2021-07-11 19:00:00,2.19,1.6,2.4,4.2,24.0,58.0,20.0,710.2,0.0,57.0,3.4866862509463488,0.072,27.0,106.0,10.6
2021-07-12 17:00:00,2.1,2.2,2.3,4.7,28.0,87.0,25.0,711.4,0.0,37.0,2.0,0.532,31.0,99.0,17.7
2021-07-14 18:00:00,2.38,2.1,4.7,7.1,29.0,59.0,14.0,713.1,0.0,43.0,2.1,0.125,29.0,113.0,10.1
2021-07-15 08:00:00,1.92,7.8,7.2,15.3,6.0,68.0,28.0,713.9,0.0,77.0,2.2,0.077,22.0,12.0,4.4
2021-07-16 07:00:00,1.98,4.1,9.2,13.6,6.0,45.0,14.0,711.6,0.0,77.0,2.4,0.018,23.0,59.0,5.5
2021-07-17 02:00:00,2.05,1.3,1.0,2.5,7.0,50.0,18.0,711.2,0.0,68.0,2.8378107520469342,0.16801817586350687,25.0,70.0,8.7
2021-07-18 03:00:00,1.99,1.0005774247702348,1.6,3.2,6.0,63.0,17.0,712.8,0.0,75.0,2.8794212107738417,0.1834483600639505,24.0,49.0,7.9
2021-07-18 04:00:00,2.0,2.2,3.5,6.0,6.0,66.0,17.0,712.9,0.0,76.0,3.0279078439025184,0.18450473691328106,24.0,41.0,6.9
2021-07-18 14:00:00,2.07,1.5,1.0,2.7,8.0,62.0,18.0,713.2,0.0,44.0,2.4,1.001,31.0,113.0,14.4
2021-07-20 01:00:00,2.01,1.0155933826572543,1.1,2.5,34.81854680877993,30.0,9.0,712.1,0.0,63.0,3.021647021077378,0.24887343048173438,27.0,67.0,9.8
2021-07-20 02:00:00,2.01,1.4,3.0,4.6,7.0,30.0,14.0,711.9,0.0,68.0,2.851262307552922,0.16448062405259645,26.0,50.0,7.6
2021-07-20 17:00:00,2.4,2.4,4.0,6.6,38.449957221350445,37.0,7.0,710.9,0.0,49.0,2.1,0.356,29.0,95.0,8.9
2021-07-21 06:00:00,2.16,3.5,9.1,12.8,2.0,56.0,16.0,711.6,0.0,77.0,2.63244560488004,0.11411513108580262,24.0,272.0,3.0
2021-07-21 11:00:00,2.19,2.5,7.3,10.1,9.658104972884104,66.0,9.0,713.8,0.0,86.0,2.3,0.035,20.0,207.0,8.5
2021-07-22 18:00:00,2.51,2.2,2.7,5.1,9.0,43.0,9.0,712.8,0.0,50.0,2.1,0.269,30.0,131.0,11.7
2021-07-22 22:00:00,2.28,1.4,6.3,7.9,9.0,39.0,11.0,713.8,0.0,62.0,2.0,0.18413099648467313,27.0,77.0,5.0
2021-07-23 20:00:00,2.4,1.4,3.8,5.4,38.91865998535397,73.0,22.0,712.0,0.0,42.0,2.1,0.007,30.0,99.0,10.2
2021-07-24 23:00:00,2.3060558562915183,6.255663224510251,11.492188284592032,17.354221679298377,29.277000043769405,60.56498282156497,23.441341920500463,711.6719864691273,0.0,53.78940088667105,4.90663209523413,0.20528941812072343,22.42239470122672,116.5819486382984,6.7954419108129756
2021-07-26 22:00:00,2.11,1.3,2.1,3.6,41.398473015939686,44.0,6.0,711.0,0.0,44.0,3.507941145485951,0.2780071943987146,30.0,113.0,9.4
2021-07-27 08:00:00,2.14,12.8,7.7,20.7,19.167535220805078,47.0,14.0,712.4,0.0,71.0,2.6,0.186,25.0,33.0,4.0
2021-07-27 10:00:00,2.14,5.8,10.4,16.4,35.053194966680564,63.0,16.0,712.5,0.0,59.0,4.790345542915702,0.605,28.0,22.0,5.6
2021-07-28 10:00:00,2.28,12.2,16.9,29.4,14.0,84.0,21.0,713.4,0.0,56.0,4.8,0.554,27.0,359.0,6.4
2021-07-28 12:00:00,2.35,3.3,9.1,12.6,12.0,75.0,17.0,712.8,0.0,47.0,6.3,0.906,29.0,64.0,10.7
2021-07-29 04:00:00,2.18,1.4,9.4,11.1,9.0,47.0,11.0,712.3,0.0,70.0,4.1,0.11739421007170048,22.0,203.0,3.6
2021-07-29 21:00:00,2.35,1.3,2.6,4.1,6.0,10.0,7.0,712.6,0.0,76.0,2.2,0.127916873695626,23.0,99.0,7.6
2021-07-30 00:00:00,2.29,2.3,10.2,12.6,9.0,24.0,9.0,713.4,0.0,72.0,3.4891307841840273,0.16861517072328258,24.0,63.0,6.3
2021-07-30 04:00:00,2.29,1.9,10.1,12.2,6.0,57.0,18.0,712.8,0.0,80.0,2.2,0.12658759142008957,22.0,172.0,3.1
2021-07-30 13:00:00,2.61,1.9,3.9,5.9,10.0,54.0,11.0,713.5,0.0,50.0,3.3,0.972,29.0,61.0,13.0
2021-07-30 14:00:00,2.78,1.9,3.7,5.8,10.0,37.0,13.0,713.2,0.0,49.0,3.8,0.823,30.0,71.0,15.3
2021-07-30 15:00:00,2.83,2.1,3.4,5.7,10.0,46.0,9.0,713.0,0.0,45.0,3.3,0.45,30.0,71.0,14.0
2021-07-30 20:00:00,2.39,1.3,3.9,5.5,34.94052389198227,25.0,6.0,712.3,0.0,51.0,2.3,0.013,29.0,102.0,10.3
2021-07-31 05:00:00,2.27,2.6,6.9,9.7,6.0,58.0,19.0,712.9,0.0,78.0,2.3,0.12953555934618866,24.0,344.0,3.3
2021-07-31 14:00:00,2.36,2.2,7.4,9.8,11.0,76.0,18.0,712.6,0.0,40.0,4.1,0.947,32.0,66.0,9.9
2021-07-31 23:00:00,2.45,1.4,1.7,3.4,10.0,63.0,19.0,711.9,0.0,47.0,2.3,0.22246622393298754,29.0,89.0,8.7
2021-08-01 00:00:00,2.38,6.384792897137739,11.430174058257421,17.331128188332862,29.141297631716824,60.911458928850834,23.615535789997466,711.6878985290741,0.0,53.72987787720399,4.945754121493273,0.20532209738373375,22.345185257994103,117.19011682482414,6.745115437520415
2021-08-01 10:00:00,2.34,4.2,6.0,10.4,37.349926565214105,59.0,25.0,712.8,0.0,61.0,2.4,0.597,28.0,27.0,6.2
2021-08-02 23:00:00,2.36,2.7,8.2,11.2,31.242590524236263,48.0,13.0,712.7,0.0,58.0,2.6,0.2571343056727615,27.0,58.0,7.5
2021-08-03 09:00:00,2.41,14.9,13.6,28.8,26.60116262530869,57.0,17.0,712.8,0.0,62.0,5.2,0.41,27.0,60.0,5.7
2021-08-04 01:00:00,2.62,1.9,10.5,12.6,15.540321095103238,40.0,13.0,712.0,0.0,81.0,2.3,0.16989989253442506,23.0,96.0,5.4
2021-08-04 13:00:00,2.6,1.7,5.5,7.4,46.79432392164935,83.0,19.0,712.0,0.0,50.0,3.9,0.874,29.0,56.0,10.0
2021-08-06 18:00:00,3.19,2.5608611826807284,5.2,7.0,11.0,65.0,16.0,711.3,0.0,58.0,4.011449373696912,0.097,28.0,93.0,6.1
2021-08-06 20:00:00,2.79,1.8,10.9,12.9,11.0,38.0,12.0,711.4,0.0,63.0,2.3,0.007,27.0,69.0,6.0
2021-08-06 21:00:00,2.64,1.4,6.2,7.8,9.0,48.0,13.0,711.6,0.0,65.0,3.490999266516674,0.18107547633255017,26.0,116.0,6.5
2021-08-07 22:00:00,2.51,1.8407143286310657,1.9,3.3,44.711897558498535,37.0,10.0,710.1,0.0,41.0,3.9236260206255835,0.27777999105238305,29.0,110.0,11.0
2021-08-08 06:00:00,2.41,3.0,6.3,9.6,9.0,56.0,16.0,710.4,0.0,77.0,2.5,0.14650520756489538,23.0,46.0,5.3
2021-08-08 20:00:00,2.63,1.3,1.9,3.4,40.0410710019312,34.0,7.0,709.6,0.0,41.0,2.4,0.002,31.0,113.0,11.4
2021-08-09 08:00:00,2.33,10.6,8.5,19.3,10.0,49.0,15.0,711.6,0.0,75.0,2.5,0.073,24.0,66.0,6.1
2021-08-11 05:00:00,2.37,2.3,3.6,6.2,7.0,43.0,12.0,712.0,0.0,79.0,2.9147679537627695,0.13902856307498013,23.0,17.0,4.3
2021-08-11 14:00:00,2.6,1.6,5.0,6.8,52.12737820899832,88.0,23.0,712.4,0.0,45.0,4.6,0.912,31.0,68.0,10.7
2021-08-12 00:00:00,2.45,2.8,3.7,6.7,20.0,39.0,12.300573420055002,712.3,0.0,58.0,3.688718297892173,0.24429616766912687,27.0,57.0,10.5
2021-08-12 11:00:00,2.42,12.5,23.5,36.2,32.0,68.0,24.0,713.3,0.0,58.0,6.3,0.653,27.0,15.0,8.7
2021-08-12 12:00:00,2.43,7.1,18.5,25.8,56.0,89.0,21.0,713.0,0.0,53.0,7.9,0.894,29.0,69.0,10.2
2021-08-13 06:00:00,2.45,3.9,15.4,19.5,8.0,51.0,16.0,712.6,0.0,74.0,5.1,0.1870392061384214,24.0,55.0,4.7
2021-08-13 09:00:00,2.45,15.0,17.5,32.8,13.0,56.0,17.0,713.8,0.0,69.0,5.6,0.29,25.0,22.0,5.4
2021-08-13 16:00:00,2.86,3.4,4.0,7.6,43.0,53.0,13.0,712.3,0.0,38.0,9.7,0.756,32.0,117.0,14.8
2021-08-15 17:00:00,2.65,3.1201474007904437,2.8,6.0,39.0,38.0,7.0,710.1,0.0,38.0,10.0,0.34,32.0,79.0,15.1
2021-08-15 18:00:00,2.78,3.3567519981695924,2.9,6.1,35.0,33.0,6.0,710.2,0.0,40.0,9.3,0.135,31.0,89.0,12.8
2021-08-15 22:00:00,2.45,2.8,6.7,9.7,22.0,31.0,7.0,710.9,0.0,48.0,5.7,0.2723714299728117,29.0,103.0,13.4
2021-08-17 03:00:00,2.55,3.0387012919905487,1.8,4.7,19.0,25.0,8.0,709.5,0.0,70.0,4.8,0.17085548474581636,25.0,46.0,7.6
2021-08-17 04:00:00,2.49,2.7,3.1,6.1,17.0,29.0,7.0,709.5,0.0,71.0,4.9,0.1619820693506755,25.0,38.0,6.2
2021-08-18 03:00:00,2.62,4.0,9.4,13.7,7.0,53.0,11.0,709.7,0.0,70.0,5.8,0.18790754783574837,26.0,19.0,6.1
2021-08-18 23:00:00,2.4890488455419897,3.6,10.6,14.4,14.0,58.0,17.0,710.7,0.0,54.0,8.9,0.26056639502736445,30.0,80.0,7.7
2021-08-19 03:00:00,1.93,2.8,2.1,5.2,15.0,51.0,23.0,710.4,0.0,74.0,5.3,0.21367382872576002,26.0,62.0,10.0
2021-08-19 19:00:00,2.88,3.4,6.1,9.8,31.0,47.0,13.0,708.7,0.0,33.0,5.7,0.016,33.0,131.0,11.0
2021-08-20 05:00:00,2.54,3.3228187888594363,4.0,7.2,13.0,32.0,10.0,709.6,0.0,72.0,5.0,0.1398445461956177,24.0,46.0,5.2
2021-08-21 10:00:00,2.55,7.3,7.1,14.7,25.0,35.0,8.0,710.7,0.0,57.0,6.1,0.614,27.0,86.0,12.3
2021-08-21 12:00:00,2.64,7.0,6.3,13.5,32.0,41.0,9.0,710.9,0.0,50.0,5.3,0.815,29.0,88.0,15.5
2021-08-22 08:00:00,2.54,5.9,6.8,12.9,15.0,30.0,11.0,712.0,0.0,71.0,5.0,0.119,24.0,8.0,5.8
2021-08-23 03:00:00,2.51,3.2008855617274676,4.1,7.1,21.0,38.0,10.0,711.8,0.0,67.0,4.8,0.19986011687567284,24.0,49.0,7.8
2021-08-24 04:00:00,2.65,11.1,16.6,28.0,4.0,54.0,18.0,711.5,0.0,67.0,7.1,0.20788518168956482,24.0,28.0,6.7
2021-08-24 20:00:00,2.76,3.2,8.0,11.4,28.0,35.0,10.0,710.1,0.0,32.0,5.2,0.001,31.0,131.0,11.4
2021-08-25 15:00:00,3.02,4.3,4.8,9.4,30.0,40.0,7.0,710.9,0.0,42.0,5.4,0.365,31.0,70.0,15.6
2021-08-26 05:00:00,2.68,7.2,14.2,21.6,5.0,62.0,17.0,711.6,0.0,77.0,6.2,0.1898177852089633,23.0,34.0,5.3
2021-08-26 09:00:00,2.73,13.7,16.2,30.2,12.0,73.0,24.0,712.7,0.0,71.0,6.3,0.149,25.0,7.0,4.5
2021-08-27 04:00:00,2.72,4.0,14.6,18.8,5.0,111.0,31.0,709.7,0.0,70.0,6.8,0.20068070136810423,24.0,46.0,4.1
2021-08-28 00:00:00,2.73,2.9,6.4,9.6,22.0,44.0,15.0,709.8,0.0,49.0,5.1,0.22648357622412174,28.0,62.0,8.3
2021-08-28 02:00:00,2.75,4.0,9.3,13.5,11.0,68.0,52.0,710.0,0.0,61.0,6.1,0.2084180785361518,25.0,26.0,8.2
2021-08-28 19:00:00,3.0,2.9,5.2,8.3,34.0,62.0,21.0,708.7,0.0,23.0,5.1,0.019,32.0,132.0,11.6
2021-09-01 02:00:00,2.83,2.8,3.7,6.6,23.0,48.0,29.0,707.1,0.0,67.0,5.4,0.18545045678817473,26.0,65.0,7.3
2021-09-02 22:00:00,2.86,3.1,8.7,12.0,21.0,37.0,13.0,709.2,0.0,59.0,4.1621798465386775,0.1979506482169917,27.0,63.0,6.5
2021-09-03 12:00:00,3.14,6.1,16.4,22.7,49.0,84.0,32.0,710.9,0.0,57.0,8.8,0.556,29.0,60.0,9.1
2021-09-04 10:00:00,3.19,12.9,15.0,28.2,19.0,95.0,31.0,711.4,0.0,67.0,5.7,0.438,26.0,23.0,5.1
2021-09-05 03:00:00,2.3060558562915183,6.255663224510251,11.492188284592032,17.354221679298377,29.277000043769405,60.56498282156497,23.441341920500463,711.6719864691273,0.0,53.78940088667105,4.90663209523413,0.20528941812072343,22.42239470122672,116.5819486382984,6.7954419108129756
2021-09-05 09:00:00,2.3060558562915183,6.255663224510251,11.492188284592032,17.354221679298377,29.277000043769405,60.56498282156497,23.441341920500463,711.6719864691273,0.0,53.78940088667105,4.90663209523413,0.20528941812072343,22.42239470122672,116.5819486382984,6.7954419108129756
2021-09-06 11:00:00,3.25,9.9,18.9,29.0,29.0,96.0,33.24563786255055,712.5,0.0,55.0,6.4,0.4,28.0,18.0,5.3
2021-09-07 12:00:00,2.86,6.0,14.8,21.0,56.0,62.0,18.0,710.9,0.0,39.0,6.9,0.827,32.0,57.0,9.8
2021-09-07 17:00:00,2.63,4.0,8.2,12.4,36.0,50.0,14.0,708.6,0.0,28.0,10.6,0.141,33.0,79.0,13.8
2021-09-08 08:00:00,3.0,19.8,18.2,38.3,7.0,47.0,13.0,711.1,0.0,66.0,7.1,0.138,26.0,352.0,3.6
2021-09-08 11:00:00,2.97,17.1,28.1,45.4,25.0,100.0,18.0,711.6,0.0,52.0,17.6,0.385,29.0,50.0,9.5
2021-09-08 12:00:00,2.78,5.9,12.0,18.2,50.0,67.0,13.0,711.5,0.0,44.0,11.6,0.676,30.0,79.0,10.4
2021-09-08 13:00:00,2.62,3.8,5.9,9.9,57.0,61.0,12.0,711.1,0.0,33.0,11.5,0.87,32.0,66.0,12.4
2021-09-08 16:00:00,2.66,6.8,13.8,20.8,35.0,69.0,13.0,710.0,0.0,33.0,7.8,0.392,31.0,41.0,13.0
2021-09-08 17:00:00,2.6,4.4,9.6,14.2,43.0,54.0,11.0,709.9,0.0,29.0,6.8,0.322,32.0,72.0,10.6
2021-09-09 15:00:00,2.56,3.2,6.2,9.6,83.0,52.0,14.0,711.5,0.0,25.0,5.9,0.849,33.0,63.0,8.8
2021-09-11 13:00:00,2.66,3.2,4.5,7.9,62.0,57.0,17.0,713.1,0.0,41.0,7.0,0.736,29.0,96.0,10.4
2021-09-11 20:00:00,2.64,2.7,4.6,7.5,43.0,47.0,12.0,712.0,0.0,49.0,5.1,0.306366672455181,27.0,127.0,12.0
2021-09-12 02:00:00,2.75,2.9,15.2,18.3,22.0,50.0,15.0,712.7,0.0,64.0,7.2,0.23715308538380775,24.0,41.0,6.6
2021-09-12 10:00:00,2.71,8.6,12.9,21.8,33.0,28.0,11.0,713.6,0.0,53.0,9.8,0.484,27.0,42.0,7.1
2021-09-12 16:00:00,2.5,3.303903665768715,2.8,6.0,49.0,28.0,6.0,710.9,0.0,29.0,5.3,0.683,32.0,73.0,12.0
2021-09-14 09:00:00,3.01,16.8,17.4,34.5,14.0,49.0,8.0,710.7,0.0,63.0,5.4,0.359,27.0,61.0,2.3
2021-09-16 08:00:00,2.84,5.9,13.2,19.3,16.0,50.0,14.0,710.4,0.0,71.0,11.7,0.125,25.0,39.0,2.3
2021-09-17 06:00:00,2.89,7.2,18.5,26.0,4.0,40.0,12.0,710.8,0.0,80.0,5.0,0.1493310219093944,23.0,23.0,2.5
2021-09-17 07:00:00,2.98,16.6,19.0,35.9,3.0,49.0,13.0,711.2,0.0,82.0,5.1,0.008,23.0,87.0,2.4
2021-09-17 17:00:00,2.73,4.1,6.3,10.6,39.0,39.0,8.0,710.0,0.0,39.0,5.8,0.244,33.0,84.0,13.2
2021-09-18 11:00:00,3.58,19.6,34.0,53.8,29.0,80.0,30.0,713.4,0.0,55.0,14.7,0.342,30.0,26.0,6.4
2021-09-18 16:00:00,2.58,3.4,5.5,9.2,67.0,55.0,17.0,710.5,0.0,25.0,12.6,0.647,34.0,64.0,13.1
2021-09-18 21:00:00,2.66,3.452443972034274,9.9,13.0,39.0,31.0,11.0,711.3,0.0,30.0,6.5,0.2821515914484447,31.0,121.0,7.8
2021-09-18 22:00:00,2.62,3.4244207314214705,5.3,8.4,40.0,38.0,10.0,711.7,0.0,37.0,5.6,0.31133503010793984,30.0,110.0,11.6
2021-09-19 12:00:00,2.89,4.2,10.7,15.1,75.0,60.0,15.0,711.4,0.0,41.0,10.4,0.849,31.0,48.0,8.4
2021-09-19 17:00:00,2.56,3.1,2.9,6.2,48.0,35.0,7.0,708.5,0.0,25.0,5.1,0.263,35.0,113.0,11.0
2021-09-20 05:00:00,2.8,3.3,14.2,17.7,6.0,34.0,14.0,709.3,0.0,70.0,5.8,0.10002101094977256,24.0,249.0,2.1
2021-09-20 11:00:00,4.43,15.7,41.4,57.3,43.0,99.0,28.0,710.0,0.0,43.0,11.6,0.328,31.0,29.0,5.4
